"record_type","item_id","name","quality","base_value","shape","drop_id","ref_id","weight","ref_type"
"DROP","0","0","0","0","0","201023","100169","70","11"
"DROP","0","0","0","0","0","201023","100170","70","11"
"DROP","0","0","0","0","0","201023","100171","70","11"
"DROP","0","0","0","0","0","201023","100172","70","11"
"DROP","0","0","0","0","0","201023","100173","70","11"
"DROP","0","0","0","0","0","201024","100103","30","11"
"DROP","0","0","0","0","0","201024","100104","1700","11"
"DROP","0","0","0","0","0","201024","100105","800","11"
"DROP","0","0","0","0","0","201024","100106","350","11"
"DROP","0","0","0","0","0","201024","100107","80","11"
"DROP","0","0","0","0","0","201024","100108","30","11"
"DROP","0","0","0","0","0","201024","100110","1700","11"
"DROP","0","0","0","0","0","201024","100111","800","11"
"DROP","0","0","0","0","0","201024","100112","600","11"
"DROP","0","0","0","0","0","201024","100113","350","11"
"DROP","0","0","0","0","0","201024","100114","30","11"
"DROP","0","0","0","0","0","201024","100115","80","11"
"DROP","0","0","0","0","0","201024","100116","1700","11"
"DROP","0","0","0","0","0","201024","100117","800","11"
"DROP","0","0","0","0","0","201024","100118","350","11"
"DROP","0","0","0","0","0","201024","100119","80","11"
"DROP","0","0","0","0","0","201024","100120","30","11"
"DROP","0","0","0","0","0","201024","100122","940","11"
"DROP","0","0","0","0","0","201024","100123","800","11"
"DROP","0","0","0","0","0","201024","100124","350","11"
"DROP","0","0","0","0","0","201024","100125","80","11"
"DROP","0","0","0","0","0","201024","100128","1700","11"
"DROP","0","0","0","0","0","201024","100129","1100","11"
"DROP","0","0","0","0","0","201024","100130","350","11"
"DROP","0","0","0","0","0","201024","100131","105","11"
"DROP","0","0","0","0","0","201024","100132","60","11"
"DROP","0","0","0","0","0","201024","100135","1700","11"
"DROP","0","0","0","0","0","201024","100136","1100","11"
"DROP","0","0","0","0","0","201024","100137","350","11"
"DROP","0","0","0","0","0","201024","100138","105","11"
"DROP","0","0","0","0","0","201024","100139","30","11"
"DROP","0","0","0","0","0","201024","100161","100","11"
"DROP","0","0","0","0","0","201024","100162","100","11"
"DROP","0","0","0","0","0","201024","100163","80","11"
"DROP","0","0","0","0","0","201024","100164","60","11"
"DROP","0","0","0","0","0","201024","100165","1100","11"
"DROP","0","0","0","0","0","201024","100166","600","11"
"DROP","0","0","0","0","0","201024","100167","350","11"
"DROP","0","0","0","0","0","201024","100168","350","11"
"DROP","0","0","0","0","0","201024","100169","80","11"
"DROP","0","0","0","0","0","201024","100170","80","11"
"DROP","0","0","0","0","0","201024","100171","80","11"
"DROP","0","0","0","0","0","201024","100172","80","11"
"DROP","0","0","0","0","0","201024","100173","80","11"
"DROP","0","0","0","0","0","201025","100103","50","11"
"DROP","0","0","0","0","0","201025","100104","1600","11"
"DROP","0","0","0","0","0","201025","100105","700","11"
"DROP","0","0","0","0","0","201025","100106","300","11"
"DROP","0","0","0","0","0","201025","100107","100","11"
"DROP","0","0","0","0","0","201025","100108","50","11"
"DROP","0","0","0","0","0","201025","100110","1600","11"
"DROP","0","0","0","0","0","201025","100111","700","11"
"DROP","0","0","0","0","0","201025","100112","500","11"
"DROP","0","0","0","0","0","201025","100113","300","11"
"DROP","0","0","0","0","0","201025","100114","50","11"
"DROP","0","0","0","0","0","201025","100115","100","11"
"DROP","0","0","0","0","0","201025","100116","1800","11"
"DROP","0","0","0","0","0","201025","100117","700","11"
"DROP","0","0","0","0","0","201025","100118","300","11"
"DROP","0","0","0","0","0","201025","100119","70","11"
"DROP","0","0","0","0","0","201025","100120","50","11"
"DROP","0","0","0","0","0","201025","100121","10","11"
"DROP","0","0","0","0","0","201025","100122","900","11"
"DROP","0","0","0","0","0","201025","100123","700","11"
"DROP","0","0","0","0","0","201025","100124","300","11"
"DROP","0","0","0","0","0","201025","100125","100","11"
"DROP","0","0","0","0","0","201025","100126","20","11"
"DROP","0","0","0","0","0","201025","100127","5","11"
"DROP","0","0","0","0","0","201025","100128","1800","11"
"DROP","0","0","0","0","0","201025","100129","950","11"
"DROP","0","0","0","0","0","201025","100130","300","11"
"DROP","0","0","0","0","0","201025","100131","90","11"
"DROP","0","0","0","0","0","201025","100132","80","11"
"DROP","0","0","0","0","0","201025","100133","30","11"
"DROP","0","0","0","0","0","201025","100134","20","11"
"DROP","0","0","0","0","0","201025","100135","1800","11"
"DROP","0","0","0","0","0","201025","100136","950","11"
"DROP","0","0","0","0","0","201025","100137","300","11"
"DROP","0","0","0","0","0","201025","100138","90","11"
"DROP","0","0","0","0","0","201025","100139","50","11"
"DROP","0","0","0","0","0","201025","100140","30","11"
"DROP","0","0","0","0","0","201025","100161","120","11"
"DROP","0","0","0","0","0","201025","100162","120","11"
"DROP","0","0","0","0","0","201025","100163","100","11"
"DROP","0","0","0","0","0","201025","100164","90","11"
"DROP","0","0","0","0","0","201025","100165","900","11"
"DROP","0","0","0","0","0","201025","100166","500","11"
"DROP","0","0","0","0","0","201025","100167","300","11"
"DROP","0","0","0","0","0","201025","100168","300","11"
"DROP","0","0","0","0","0","201025","100169","100","11"
"DROP","0","0","0","0","0","201025","100170","100","11"
"DROP","0","0","0","0","0","201025","100171","100","11"
"DROP","0","0","0","0","0","201025","100172","100","11"
"DROP","0","0","0","0","0","201025","100173","100","11"
"DROP","0","0","0","0","0","201031","100101","500","11"
"DROP","0","0","0","0","0","201031","100102","200","11"
"DROP","0","0","0","0","0","201031","100104","2000","11"
"DROP","0","0","0","0","0","201031","100105","500","11"
"DROP","0","0","0","0","0","201031","100106","200","11"
"DROP","0","0","0","0","0","201031","100110","2000","11"
"DROP","0","0","0","0","0","201031","100111","500","11"
"DROP","0","0","0","0","0","201031","100112","333","11"
"DROP","0","0","0","0","0","201031","100113","200","11"
"DROP","0","0","0","0","0","201031","100116","2000","11"
"DROP","0","0","0","0","0","201031","100117","500","11"
"DROP","0","0","0","0","0","201031","100118","200","11"
"DROP","0","0","0","0","0","201031","100119","50","11"
"DROP","0","0","0","0","0","201031","100122","1000","11"
"DROP","0","0","0","0","0","201031","100123","500","11"
"DROP","0","0","0","0","0","201031","100124","200","11"
"DROP","0","0","0","0","0","201031","100125","50","11"
"DROP","0","0","0","0","0","201031","100128","2000","11"
"DROP","0","0","0","0","0","201031","100129","667","11"
"DROP","0","0","0","0","0","201031","100130","200","11"
"DROP","0","0","0","0","0","201031","100131","67","11"
"DROP","0","0","0","0","0","201031","100132","33","11"
"DROP","0","0","0","0","0","201031","100135","2000","11"
"DROP","0","0","0","0","0","201031","100136","667","11"
"DROP","0","0","0","0","0","201031","100137","200","11"
"DROP","0","0","0","0","0","201031","100138","67","11"
"DROP","0","0","0","0","0","201031","100151","200","11"
"DROP","0","0","0","0","0","201031","100152","200","11"
"DROP","0","0","0","0","0","201031","100153","200","11"
"DROP","0","0","0","0","0","201031","100154","200","11"
"DROP","0","0","0","0","0","201031","100155","200","11"
"DROP","0","0","0","0","0","201031","100156","200","11"
"DROP","0","0","0","0","0","201031","100157","200","11"
"DROP","0","0","0","0","0","201031","100158","200","11"
"DROP","0","0","0","0","0","201031","100159","200","11"
"DROP","0","0","0","0","0","201031","100160","200","11"
"DROP","0","0","0","0","0","201031","100165","667","11"
"DROP","0","0","0","0","0","201031","100166","333","11"
"DROP","0","0","0","0","0","201031","100167","200","11"
"DROP","0","0","0","0","0","201031","100168","200","11"
"DROP","0","0","0","0","0","201032","100101","600","11"
"DROP","0","0","0","0","0","201032","100102","250","11"
"DROP","0","0","0","0","0","201032","100104","1900","11"
"DROP","0","0","0","0","0","201032","100105","600","11"
"DROP","0","0","0","0","0","201032","100106","250","11"
"DROP","0","0","0","0","0","201032","100110","1900","11"
"DROP","0","0","0","0","0","201032","100111","600","11"
"DROP","0","0","0","0","0","201032","100112","400","11"
"DROP","0","0","0","0","0","201032","100113","250","11"
"DROP","0","0","0","0","0","201032","100116","1900","11"
"DROP","0","0","0","0","0","201032","100117","600","11"
"DROP","0","0","0","0","0","201032","100118","250","11"
"DROP","0","0","0","0","0","201032","100119","60","11"
"DROP","0","0","0","0","0","201032","100122","980","11"
"DROP","0","0","0","0","0","201032","100123","600","11"
"DROP","0","0","0","0","0","201032","100124","250","11"
"DROP","0","0","0","0","0","201032","100125","60","11"
"DROP","0","0","0","0","0","201032","100128","1900","11"
"DROP","0","0","0","0","0","201032","100129","800","11"
"DROP","0","0","0","0","0","201032","100130","250","11"
"DROP","0","0","0","0","0","201032","100131","75","11"
"DROP","0","0","0","0","0","201032","100132","40","11"
"DROP","0","0","0","0","0","201032","100135","1900","11"
"DROP","0","0","0","0","0","201032","100136","800","11"
"DROP","0","0","0","0","0","201032","100137","250","11"
"DROP","0","0","0","0","0","201032","100138","75","11"
"DROP","0","0","0","0","0","201032","100151","250","11"
"DROP","0","0","0","0","0","201032","100152","250","11"
"DROP","0","0","0","0","0","201032","100153","250","11"
"DROP","0","0","0","0","0","201032","100154","250","11"
"DROP","0","0","0","0","0","201032","100155","250","11"
"DROP","0","0","0","0","0","201032","100156","250","11"
"DROP","0","0","0","0","0","201032","100157","250","11"
"DROP","0","0","0","0","0","201032","100158","250","11"
"DROP","0","0","0","0","0","201032","100159","250","11"
"DROP","0","0","0","0","0","201032","100160","250","11"
"DROP","0","0","0","0","0","201032","100165","750","11"
"DROP","0","0","0","0","0","201032","100166","400","11"
"DROP","0","0","0","0","0","201032","100167","250","11"
"DROP","0","0","0","0","0","201032","100168","250","11"
"DROP","0","0","0","0","0","201033","100101","700","11"
"DROP","0","0","0","0","0","201033","100102","300","11"
"DROP","0","0","0","0","0","201033","100104","1800","11"
"DROP","0","0","0","0","0","201033","100105","700","11"
"DROP","0","0","0","0","0","201033","100106","300","11"
"DROP","0","0","0","0","0","201033","100107","70","11"
"DROP","0","0","0","0","0","201033","100110","1800","11"
"DROP","0","0","0","0","0","201033","100111","700","11"
"DROP","0","0","0","0","0","201033","100112","500","11"
"DROP","0","0","0","0","0","201033","100113","300","11"
"DROP","0","0","0","0","0","201033","100115","70","11"
"DROP","0","0","0","0","0","201033","100116","1800","11"
"DROP","0","0","0","0","0","201033","100117","700","11"
"DROP","0","0","0","0","0","201033","100118","300","11"
"DROP","0","0","0","0","0","201033","100119","70","11"
"DROP","0","0","0","0","0","201033","100122","960","11"
"DROP","0","0","0","0","0","201033","100123","700","11"
"DROP","0","0","0","0","0","201033","100124","300","11"
"DROP","0","0","0","0","0","201033","100125","70","11"
"DROP","0","0","0","0","0","201033","100128","1800","11"
"DROP","0","0","0","0","0","201033","100129","950","11"
"DROP","0","0","0","0","0","201033","100130","300","11"
"DROP","0","0","0","0","0","201033","100131","90","11"
"DROP","0","0","0","0","0","201033","100132","50","11"
"DROP","0","0","0","0","0","201033","100135","1800","11"
"DROP","0","0","0","0","0","201033","100136","950","11"
"DROP","0","0","0","0","0","201033","100137","300","11"
"DROP","0","0","0","0","0","201033","100138","90","11"
"DROP","0","0","0","0","0","201033","100151","300","11"
"DROP","0","0","0","0","0","201033","100152","300","11"
"DROP","0","0","0","0","0","201033","100153","300","11"
"DROP","0","0","0","0","0","201033","100154","300","11"
"DROP","0","0","0","0","0","201033","100155","300","11"
"DROP","0","0","0","0","0","201033","100156","300","11"
"DROP","0","0","0","0","0","201033","100157","300","11"
"DROP","0","0","0","0","0","201033","100158","300","11"
"DROP","0","0","0","0","0","201033","100159","300","11"
"DROP","0","0","0","0","0","201033","100160","300","11"
"DROP","0","0","0","0","0","201033","100165","900","11"
"DROP","0","0","0","0","0","201033","100166","500","11"
"DROP","0","0","0","0","0","201033","100167","300","11"
"DROP","0","0","0","0","0","201033","100168","300","11"
"DROP","0","0","0","0","0","201033","100169","70","11"
"DROP","0","0","0","0","0","201033","100170","70","11"
"DROP","0","0","0","0","0","201033","100171","70","11"
"DROP","0","0","0","0","0","201033","100172","70","11"
"DROP","0","0","0","0","0","201033","100173","70","11"
"DROP","0","0","0","0","0","201034","100100","30","11"
"DROP","0","0","0","0","0","201034","100101","800","11"
"DROP","0","0","0","0","0","201034","100102","350","11"
"DROP","0","0","0","0","0","201034","100103","30","11"
"DROP","0","0","0","0","0","201034","100104","1700","11"
"DROP","0","0","0","0","0","201034","100105","800","11"
"DROP","0","0","0","0","0","201034","100106","350","11"
"DROP","0","0","0","0","0","201034","100107","80","11"
"DROP","0","0","0","0","0","201034","100108","30","11"
"DROP","0","0","0","0","0","201034","100110","1700","11"
"DROP","0","0","0","0","0","201034","100111","800","11"
"DROP","0","0","0","0","0","201034","100112","600","11"
"DROP","0","0","0","0","0","201034","100113","350","11"
"DROP","0","0","0","0","0","201034","100114","30","11"
"DROP","0","0","0","0","0","201034","100115","80","11"
"DROP","0","0","0","0","0","201034","100116","1700","11"
"DROP","0","0","0","0","0","201034","100117","800","11"
"DROP","0","0","0","0","0","201034","100118","350","11"
"DROP","0","0","0","0","0","201034","100119","80","11"
"DROP","0","0","0","0","0","201034","100120","30","11"
"DROP","0","0","0","0","0","201034","100122","940","11"
"DROP","0","0","0","0","0","201034","100123","800","11"
"DROP","0","0","0","0","0","201034","100124","350","11"
"DROP","0","0","0","0","0","201034","100125","80","11"
"DROP","0","0","0","0","0","201034","100128","1700","11"
"DROP","0","0","0","0","0","201034","100129","1100","11"
"DROP","0","0","0","0","0","201034","100130","350","11"
"DROP","0","0","0","0","0","201034","100131","105","11"
"DROP","0","0","0","0","0","201034","100132","60","11"
"DROP","0","0","0","0","0","201034","100135","1700","11"
"DROP","0","0","0","0","0","201034","100136","1100","11"
"DROP","0","0","0","0","0","201034","100137","350","11"
"DROP","0","0","0","0","0","201034","100138","105","11"
"DROP","0","0","0","0","0","201034","100139","30","11"
"DROP","0","0","0","0","0","201034","100151","350","11"
"DROP","0","0","0","0","0","201034","100152","350","11"
"DROP","0","0","0","0","0","201034","100153","350","11"
"DROP","0","0","0","0","0","201034","100154","350","11"
"DROP","0","0","0","0","0","201034","100155","350","11"
"DROP","0","0","0","0","0","201034","100156","350","11"
"DROP","0","0","0","0","0","201034","100157","350","11"
"DROP","0","0","0","0","0","201034","100158","350","11"
"DROP","0","0","0","0","0","201034","100159","350","11"
"DROP","0","0","0","0","0","201034","100160","350","11"
"DROP","0","0","0","0","0","201034","100161","100","11"
"DROP","0","0","0","0","0","201034","100162","100","11"
"DROP","0","0","0","0","0","201034","100163","80","11"
"DROP","0","0","0","0","0","201034","100164","60","11"
"DROP","0","0","0","0","0","201034","100165","1100","11"
"DROP","0","0","0","0","0","201034","100166","600","11"
"DROP","0","0","0","0","0","201034","100167","350","11"
"DROP","0","0","0","0","0","201034","100168","350","11"
"DROP","0","0","0","0","0","201034","100169","80","11"
"DROP","0","0","0","0","0","201034","100170","80","11"
"DROP","0","0","0","0","0","201034","100171","80","11"
"DROP","0","0","0","0","0","201034","100172","80","11"
"DROP","0","0","0","0","0","201034","100173","80","11"
"DROP","0","0","0","0","0","201035","100100","50","11"
"DROP","0","0","0","0","0","201035","100101","700","11"
"DROP","0","0","0","0","0","201035","100102","300","11"
"DROP","0","0","0","0","0","201035","100103","50","11"
"DROP","0","0","0","0","0","201035","100104","1600","11"
"DROP","0","0","0","0","0","201035","100105","700","11"
"DROP","0","0","0","0","0","201035","100106","300","11"
"DROP","0","0","0","0","0","201035","100107","100","11"
"DROP","0","0","0","0","0","201035","100108","50","11"
"DROP","0","0","0","0","0","201035","100110","1600","11"
"DROP","0","0","0","0","0","201035","100111","700","11"
"DROP","0","0","0","0","0","201035","100112","500","11"
"DROP","0","0","0","0","0","201035","100113","300","11"
"DROP","0","0","0","0","0","201035","100114","50","11"
"DROP","0","0","0","0","0","201035","100115","100","11"
"DROP","0","0","0","0","0","201035","100116","1800","11"
"DROP","0","0","0","0","0","201035","100117","700","11"
"DROP","0","0","0","0","0","201035","100118","300","11"
"DROP","0","0","0","0","0","201035","100119","70","11"
"DROP","0","0","0","0","0","201035","100120","50","11"
"DROP","0","0","0","0","0","201035","100121","10","11"
"DROP","0","0","0","0","0","201035","100122","900","11"
"DROP","0","0","0","0","0","201035","100123","700","11"
"DROP","0","0","0","0","0","201035","100124","300","11"
"DROP","0","0","0","0","0","201035","100125","100","11"
"DROP","0","0","0","0","0","201035","100126","20","11"
"DROP","0","0","0","0","0","201035","100127","5","11"
"DROP","0","0","0","0","0","201035","100128","1800","11"
"DROP","0","0","0","0","0","201035","100129","950","11"
"DROP","0","0","0","0","0","201035","100130","300","11"
"DROP","0","0","0","0","0","201035","100131","90","11"
"DROP","0","0","0","0","0","201035","100132","80","11"
"DROP","0","0","0","0","0","201035","100133","30","11"
"DROP","0","0","0","0","0","201035","100134","20","11"
"DROP","0","0","0","0","0","201035","100135","1800","11"
"DROP","0","0","0","0","0","201035","100136","950","11"
"DROP","0","0","0","0","0","201035","100137","300","11"
"DROP","0","0","0","0","0","201035","100138","90","11"
"DROP","0","0","0","0","0","201035","100139","50","11"
"DROP","0","0","0","0","0","201035","100140","30","11"
"DROP","0","0","0","0","0","201035","100151","300","11"
"DROP","0","0","0","0","0","201035","100152","300","11"
"DROP","0","0","0","0","0","201035","100153","300","11"
"DROP","0","0","0","0","0","201035","100154","300","11"
"DROP","0","0","0","0","0","201035","100155","300","11"
"DROP","0","0","0","0","0","201035","100156","300","11"
"DROP","0","0","0","0","0","201035","100157","300","11"
"DROP","0","0","0","0","0","201035","100158","300","11"
"DROP","0","0","0","0","0","201035","100159","300","11"
"DROP","0","0","0","0","0","201035","100160","300","11"
"DROP","0","0","0","0","0","201035","100161","120","11"
"DROP","0","0","0","0","0","201035","100162","120","11"
"DROP","0","0","0","0","0","201035","100163","100","11"
"DROP","0","0","0","0","0","201035","100164","90","11"
"DROP","0","0","0","0","0","201035","100165","900","11"
"DROP","0","0","0","0","0","201035","100166","500","11"
"DROP","0","0","0","0","0","201035","100167","300","11"
"DROP","0","0","0","0","0","201035","100168","300","11"
"DROP","0","0","0","0","0","201035","100169","100","11"
"DROP","0","0","0","0","0","201035","100170","100","11"
"DROP","0","0","0","0","0","201035","100171","100","11"
"DROP","0","0","0","0","0","201035","100172","100","11"
"DROP","0","0","0","0","0","201035","100173","100","11"
"DROP","0","0","0","0","0","201041","100101","500","11"
"DROP","0","0","0","0","0","201041","100102","200","11"
"DROP","0","0","0","0","0","201041","100104","2000","11"
"DROP","0","0","0","0","0","201041","100105","500","11"
"DROP","0","0","0","0","0","201041","100106","200","11"
"DROP","0","0","0","0","0","201041","100110","2000","11"
"DROP","0","0","0","0","0","201041","100111","500","11"
"DROP","0","0","0","0","0","201041","100112","333","11"
"DROP","0","0","0","0","0","201041","100113","200","11"
"DROP","0","0","0","0","0","201041","100116","2000","11"
"DROP","0","0","0","0","0","201041","100117","500","11"
"DROP","0","0","0","0","0","201041","100118","200","11"
"DROP","0","0","0","0","0","201041","100119","50","11"
"DROP","0","0","0","0","0","201041","100122","1000","11"
"DROP","0","0","0","0","0","201041","100123","500","11"
"DROP","0","0","0","0","0","201041","100124","200","11"
"DROP","0","0","0","0","0","201041","100125","50","11"
"DROP","0","0","0","0","0","201041","100128","2000","11"
"DROP","0","0","0","0","0","201041","100129","667","11"
"DROP","0","0","0","0","0","201041","100130","200","11"
"DROP","0","0","0","0","0","201041","100131","67","11"
"DROP","0","0","0","0","0","201041","100132","33","11"
"DROP","0","0","0","0","0","201041","100135","2000","11"
"DROP","0","0","0","0","0","201041","100136","667","11"
"DROP","0","0","0","0","0","201041","100137","200","11"
"DROP","0","0","0","0","0","201041","100138","67","11"
"DROP","0","0","0","0","0","201041","100151","200","11"
"DROP","0","0","0","0","0","201041","100152","200","11"
"DROP","0","0","0","0","0","201041","100153","200","11"
"DROP","0","0","0","0","0","201041","100154","200","11"
"DROP","0","0","0","0","0","201041","100155","200","11"
"DROP","0","0","0","0","0","201041","100156","200","11"
"DROP","0","0","0","0","0","201041","100157","200","11"
"DROP","0","0","0","0","0","201041","100158","200","11"
"DROP","0","0","0","0","0","201041","100159","200","11"
"DROP","0","0","0","0","0","201041","100160","200","11"
"DROP","0","0","0","0","0","201041","100165","667","11"
"DROP","0","0","0","0","0","201041","100166","333","11"
"DROP","0","0","0","0","0","201041","100167","200","11"
"DROP","0","0","0","0","0","201041","100168","200","11"
"DROP","0","0","0","0","0","201042","100101","600","11"
"DROP","0","0","0","0","0","201042","100102","250","11"
"DROP","0","0","0","0","0","201042","100104","1900","11"
"DROP","0","0","0","0","0","201042","100105","600","11"
"DROP","0","0","0","0","0","201042","100106","250","11"
"DROP","0","0","0","0","0","201042","100110","1900","11"
"DROP","0","0","0","0","0","201042","100111","600","11"
"DROP","0","0","0","0","0","201042","100112","400","11"
"DROP","0","0","0","0","0","201042","100113","250","11"
"DROP","0","0","0","0","0","201042","100116","1900","11"
"DROP","0","0","0","0","0","201042","100117","600","11"
"DROP","0","0","0","0","0","201042","100118","250","11"
"DROP","0","0","0","0","0","201042","100119","60","11"
"DROP","0","0","0","0","0","201042","100122","980","11"
"DROP","0","0","0","0","0","201042","100123","600","11"
"DROP","0","0","0","0","0","201042","100124","250","11"
"DROP","0","0","0","0","0","201042","100125","60","11"
"DROP","0","0","0","0","0","201042","100128","1900","11"
"DROP","0","0","0","0","0","201042","100129","800","11"
"DROP","0","0","0","0","0","201042","100130","250","11"
"DROP","0","0","0","0","0","201042","100131","75","11"
"DROP","0","0","0","0","0","201042","100132","40","11"
"DROP","0","0","0","0","0","201042","100135","1900","11"
"DROP","0","0","0","0","0","201042","100136","800","11"
"DROP","0","0","0","0","0","201042","100137","250","11"
"DROP","0","0","0","0","0","201042","100138","75","11"
"DROP","0","0","0","0","0","201042","100151","250","11"
"DROP","0","0","0","0","0","201042","100152","250","11"
"DROP","0","0","0","0","0","201042","100153","250","11"
"DROP","0","0","0","0","0","201042","100154","250","11"
"DROP","0","0","0","0","0","201042","100155","250","11"
"DROP","0","0","0","0","0","201042","100156","250","11"
"DROP","0","0","0","0","0","201042","100157","250","11"
"DROP","0","0","0","0","0","201042","100158","250","11"
"DROP","0","0","0","0","0","201042","100159","250","11"
"DROP","0","0","0","0","0","201042","100160","250","11"
"DROP","0","0","0","0","0","201042","100165","750","11"
"DROP","0","0","0","0","0","201042","100166","400","11"
"DROP","0","0","0","0","0","201042","100167","250","11"
"DROP","0","0","0","0","0","201042","100168","250","11"
"DROP","0","0","0","0","0","201043","100101","700","11"
"DROP","0","0","0","0","0","201043","100102","300","11"
"DROP","0","0","0","0","0","201043","100104","1800","11"
"DROP","0","0","0","0","0","201043","100105","700","11"
"DROP","0","0","0","0","0","201043","100106","300","11"
"DROP","0","0","0","0","0","201043","100107","70","11"
"DROP","0","0","0","0","0","201043","100110","1800","11"
"DROP","0","0","0","0","0","201043","100111","700","11"
"DROP","0","0","0","0","0","201043","100112","500","11"
"DROP","0","0","0","0","0","201043","100113","300","11"
"DROP","0","0","0","0","0","201043","100115","70","11"
"DROP","0","0","0","0","0","201043","100116","1800","11"
"DROP","0","0","0","0","0","201043","100117","700","11"
"DROP","0","0","0","0","0","201043","100118","300","11"
"DROP","0","0","0","0","0","201043","100119","70","11"
"DROP","0","0","0","0","0","201043","100122","960","11"
"DROP","0","0","0","0","0","201043","100123","700","11"
"DROP","0","0","0","0","0","201043","100124","300","11"
"DROP","0","0","0","0","0","201043","100125","70","11"
"DROP","0","0","0","0","0","201043","100128","1800","11"
"DROP","0","0","0","0","0","201043","100129","950","11"
"DROP","0","0","0","0","0","201043","100130","300","11"
"DROP","0","0","0","0","0","201043","100131","90","11"
"DROP","0","0","0","0","0","201043","100132","50","11"
"DROP","0","0","0","0","0","201043","100135","1800","11"
"DROP","0","0","0","0","0","201043","100136","950","11"
"DROP","0","0","0","0","0","201043","100137","300","11"
"DROP","0","0","0","0","0","201043","100138","90","11"
"DROP","0","0","0","0","0","201043","100151","300","11"
"DROP","0","0","0","0","0","201043","100152","300","11"
"DROP","0","0","0","0","0","201043","100153","300","11"
"DROP","0","0","0","0","0","201043","100154","300","11"
"DROP","0","0","0","0","0","201043","100155","300","11"
"DROP","0","0","0","0","0","201043","100156","300","11"
"DROP","0","0","0","0","0","201043","100157","300","11"
"DROP","0","0","0","0","0","201043","100158","300","11"
"DROP","0","0","0","0","0","201043","100159","300","11"
"DROP","0","0","0","0","0","201043","100160","300","11"
"DROP","0","0","0","0","0","201043","100165","900","11"
"DROP","0","0","0","0","0","201043","100166","500","11"
"DROP","0","0","0","0","0","201043","100167","300","11"
"DROP","0","0","0","0","0","201043","100168","300","11"
"DROP","0","0","0","0","0","201043","100169","70","11"
"DROP","0","0","0","0","0","201043","100170","70","11"
"DROP","0","0","0","0","0","201043","100171","70","11"
"DROP","0","0","0","0","0","201043","100172","70","11"
"DROP","0","0","0","0","0","201043","100173","70","11"
"DROP","0","0","0","0","0","201044","100100","30","11"
"DROP","0","0","0","0","0","201044","100101","800","11"
"DROP","0","0","0","0","0","201044","100102","350","11"
"DROP","0","0","0","0","0","201044","100103","30","11"
"DROP","0","0","0","0","0","201044","100104","1700","11"
"DROP","0","0","0","0","0","201044","100105","800","11"
"DROP","0","0","0","0","0","201044","100106","350","11"
"DROP","0","0","0","0","0","201044","100107","80","11"
"DROP","0","0","0","0","0","201044","100108","30","11"
"DROP","0","0","0","0","0","201044","100110","1700","11"
"DROP","0","0","0","0","0","201044","100111","800","11"
"DROP","0","0","0","0","0","201044","100112","600","11"
"DROP","0","0","0","0","0","201044","100113","350","11"
"DROP","0","0","0","0","0","201044","100114","30","11"
"DROP","0","0","0","0","0","201044","100115","80","11"
"DROP","0","0","0","0","0","201044","100116","1700","11"
"DROP","0","0","0","0","0","201044","100117","800","11"
"DROP","0","0","0","0","0","201044","100118","350","11"
"DROP","0","0","0","0","0","201044","100119","80","11"
"DROP","0","0","0","0","0","201044","100120","30","11"
"DROP","0","0","0","0","0","201044","100122","940","11"
"DROP","0","0","0","0","0","201044","100123","800","11"
"DROP","0","0","0","0","0","201044","100124","350","11"
"DROP","0","0","0","0","0","201044","100125","80","11"
"DROP","0","0","0","0","0","201044","100128","1700","11"
"DROP","0","0","0","0","0","201044","100129","1100","11"
"DROP","0","0","0","0","0","201044","100130","350","11"
"DROP","0","0","0","0","0","201044","100131","105","11"
"DROP","0","0","0","0","0","201044","100132","60","11"
"DROP","0","0","0","0","0","201044","100135","1700","11"
"DROP","0","0","0","0","0","201044","100136","1100","11"
"DROP","0","0","0","0","0","201044","100137","350","11"
"DROP","0","0","0","0","0","201044","100138","105","11"
"DROP","0","0","0","0","0","201044","100139","30","11"
"DROP","0","0","0","0","0","201044","100151","350","11"
"DROP","0","0","0","0","0","201044","100152","350","11"
"DROP","0","0","0","0","0","201044","100153","350","11"
"DROP","0","0","0","0","0","201044","100154","350","11"
"DROP","0","0","0","0","0","201044","100155","350","11"
"DROP","0","0","0","0","0","201044","100156","350","11"
"DROP","0","0","0","0","0","201044","100157","350","11"
"DROP","0","0","0","0","0","201044","100158","350","11"
"DROP","0","0","0","0","0","201044","100159","350","11"
"DROP","0","0","0","0","0","201044","100160","350","11"
"DROP","0","0","0","0","0","201044","100161","100","11"
"DROP","0","0","0","0","0","201044","100162","100","11"
"DROP","0","0","0","0","0","201044","100163","80","11"
"DROP","0","0","0","0","0","201044","100164","60","11"
"DROP","0","0","0","0","0","201044","100165","1100","11"
"DROP","0","0","0","0","0","201044","100166","600","11"
"DROP","0","0","0","0","0","201044","100167","350","11"
"DROP","0","0","0","0","0","201044","100168","350","11"
"DROP","0","0","0","0","0","201044","100169","80","11"
"DROP","0","0","0","0","0","201044","100170","80","11"
"DROP","0","0","0","0","0","201044","100171","80","11"
"DROP","0","0","0","0","0","201044","100172","80","11"
"DROP","0","0","0","0","0","201044","100173","80","11"
"DROP","0","0","0","0","0","201045","100100","50","11"
"DROP","0","0","0","0","0","201045","100101","700","11"
"DROP","0","0","0","0","0","201045","100102","300","11"
"DROP","0","0","0","0","0","201045","100103","50","11"
